job_title,company_text,job_xinzhi,new_url
软件测试工程师,甦翔投资,10k-20k,https://www.zhipin.com/job_detail/dcc3488d53fa09bb1nJ70tu7EVc%7E.html?ka=search_list_195
硬件测试工程师,杭州软通动力,8k-16k,https://www.zhipin.com/job_detail/d1e421d1b35442fe1XF42tm9E1s%7E.html?ka=search_list_196
测试工程师,法本信息,10k-13k,https://www.zhipin.com/job_detail/41ac6d6005bfb21a1XBy0960FFc%7E.html?ka=search_list_197
测试工程师,云族佳,8k-15k,https://www.zhipin.com/job_detail/1941d89c75b98f1b1Xd83tW9FVU%7E.html?ka=search_list_198
高级测试工程师,雁联技术,10k-16k,https://www.zhipin.com/job_detail/9a36a016361b0f781Xdz0t-0GFI%7E.html?ka=search_list_199
资深测试工程师,饿了么,20k-30k,https://www.zhipin.com/job_detail/ed55569d5ccc41f61XBy2ti7FlQ%7E.html?ka=search_list_200
测试工程师（上海）,房多多,10k-20k,https://www.zhipin.com/job_detail/b5f7f0c4c17a695d1XV-09q-ElM%7E.html?ka=search_list_201
测试工程师,南京银行,10k-20k,https://www.zhipin.com/job_detail/715e4424493db4021XB72d27FFI%7E.html?ka=search_list_202
测试工程师,文思海辉技术,10k-15k,https://www.zhipin.com/job_detail/f1e03d11ce7cb61c1XV639S-GVA%7E.html?ka=search_list_203
软件测试工程师(HR云软件),脉多,6k-7k,https://www.zhipin.com/job_detail/1e77a0b8c22924391XF62Nq5GVI%7E.html?ka=search_list_204
测试工程师,软通动力,6k-12k,https://www.zhipin.com/job_detail/89b00aff2b0286681XB72di8GVI%7E.html?ka=search_list_205
金融软件测试工程师,捷科智诚,7k-12k,https://www.zhipin.com/job_detail/e3c020911a6cc3901Xd909u5F1E%7E.html?ka=search_list_206
测试工程师,大搜车,10k-15k,https://www.zhipin.com/job_detail/e52cb4408fe420171XR70t-4GFQ%7E.html?ka=search_list_207
看点系统测试工程师,腾讯,16k-32k,https://www.zhipin.com/job_detail/ab0f4d763d91e1be1XBy2Ni7FlM%7E.html?ka=search_list_208
测试工程师,法本信息,8k-16k,https://www.zhipin.com/job_detail/e4141bab56bff1c21nx72tu_GFA%7E.html?ka=search_list_209
系统测试工程师,乔山健康科技,5k-8k,https://www.zhipin.com/job_detail/52de201dae6618d21XZ83d20FFc%7E.html?ka=search_list_210
功耗测试工程师,联想利泰,5k-10k,https://www.zhipin.com/job_detail/f77463d7336819fd1XF73d27EFc%7E.html?ka=search_list_211
测试工程师,泛微网络,6k-12k,https://www.zhipin.com/job_detail/cb6d1a6adfc337b21XF639S8GVs%7E.html?ka=search_list_212
渲染测试工程师,红星美凯龙互联网集团,10k-20k,https://www.zhipin.com/job_detail/ee0ba4c68dbfb2d41Xd43tS5Flc%7E.html?ka=search_list_213
本地化测试工程师,HPE,5k-6k,https://www.zhipin.com/job_detail/459a00ad759f97f21XF73ty0F1s%7E.html?ka=search_list_214
测试工程师,新致软件,10k-18k,https://www.zhipin.com/job_detail/b7b0cf5265fac9e31n172NW_GVM%7E.html?ka=search_list_215
测试工程师,北明软件,8k-16k,https://www.zhipin.com/job_detail/7d058363e81b3a2f1Xdy0ty5FlE%7E.html?ka=search_list_216
测试工程师,数禾科技,10k-20k,https://www.zhipin.com/job_detail/5d63c1599dccec2a1XR92N21FVE%7E.html?ka=search_list_217
测试工程师,东方购物,12k-24k,https://www.zhipin.com/job_detail/8f82d35861f4258d1XF42dy8F1Y%7E.html?ka=search_list_218
测试工程师,神州数码通用软件,10k-17k,https://www.zhipin.com/job_detail/18f7946d50024f6e1Xdz2Ny7EFU%7E.html?ka=search_list_219
金融软件测试工程师,捷科智诚,8k-16k,https://www.zhipin.com/job_detail/ce7acd63167e91261Xd93t-5F1E%7E.html?ka=search_list_220
高级测试工程师,平安好医生,15k-25k,https://www.zhipin.com/job_detail/6bdc59832b202bf51nd-2NS1GVY%7E.html?ka=search_list_221
测试工程师,借贷宝,10k-20k,https://www.zhipin.com/job_detail/12f1201654ff4bcf1XF42dW9E1A%7E.html?ka=search_list_222
高级测试工程师,恺英网络,12k-20k,https://www.zhipin.com/job_detail/918738be850e681a1XZ43dy6Flc%7E.html?ka=search_list_223
labview测试工程师,深兰科技,9k-18k,https://www.zhipin.com/job_detail/cb4232e355e1240b1XV629W8GFo%7E.html?ka=search_list_224
测试工程师,金证股份,10k-15k,https://www.zhipin.com/job_detail/5d399fde7dfc273f1XF42tq-F1s%7E.html?ka=search_list_225
测试工程师,文思海辉技术有限公司,8k-16k,https://www.zhipin.com/job_detail/3d9d5fe165d9b8451XB83Nm0FFQ%7E.html?ka=search_list_226
测试工程师,中软国际,6k-10k,https://www.zhipin.com/job_detail/40ae171ce05f76421XB_2d-_FFA%7E.html?ka=search_list_227
测试工程师,Newtouch,13k-18k,https://www.zhipin.com/job_detail/5df86e3547b091111Xdz0tW5Els%7E.html?ka=search_list_228
系统测试工程师,文思海辉技术,8k-10k,https://www.zhipin.com/job_detail/cef7d6a48cd6c2c91Xd43N20Flo%7E.html?ka=search_list_229
测试工程师,宝尊电商,10k-18k,https://www.zhipin.com/job_detail/7d05304a7392975d1Xdz0ti6EVc%7E.html?ka=search_list_230
地图测试工程师,中科创达,9k-15k,https://www.zhipin.com/job_detail/114676792d2cfa781XB509q0FVY%7E.html?ka=search_list_231
中级测试工程师,赞同科技,10k-14k,https://www.zhipin.com/job_detail/4908c136189cea581Xd43t20GFQ%7E.html?ka=search_list_232
测试工程师,风云科技,6k-11k,https://www.zhipin.com/job_detail/c468d55b7a7098541Xdz2d68EFo%7E.html?ka=search_list_233
测试工程师,新媒传信,8k-15k,https://www.zhipin.com/job_detail/3f867e813bad81271XF73t6_ElE%7E.html?ka=search_list_234
测试工程师（外派国企）,大连斯锐信息技术公司,10k-15k,https://www.zhipin.com/job_detail/2ae3a203b2fbadc81Xd53tq7EVQ%7E.html?ka=search_list_235
高级测试工程师,上海喔噻科技有限公司,15k-30k,https://www.zhipin.com/job_detail/555236e67ac22c7b1n1y2d24EVU%7E.html?ka=search_list_236
软件测试工程师QA,盟拓软件,8k-15k,https://www.zhipin.com/job_detail/a0b9a63914ca7ba61XBy39W5E1I%7E.html?ka=search_list_237
软件测试工程师,口袋理财,8k-16k,https://www.zhipin.com/job_detail/ee434f2245b0781a1XF43d60FFY%7E.html?ka=search_list_238
中级测试工程师,巴乐兔,10k-15k,https://www.zhipin.com/job_detail/b57fea2c0d32fff91XBz09m8GVY%7E.html?ka=search_list_239
软件测试/APP测试工程师,文思海辉,10k-13k,https://www.zhipin.com/job_detail/01648a7dcb106aef1Xd52ti_EVE%7E.html?ka=search_list_240
测试工程师,新桥,10k-16k,https://www.zhipin.com/job_detail/64a2841bd1044e961XZ_29i1EFI%7E.html?ka=search_list_241
软件测试工程师,迈创,7k-10k,https://www.zhipin.com/job_detail/ba058bf514fb38e51XZ53ty5EVc%7E.html?ka=search_list_242
测试工程师,均瑶集团,8k-15k,https://www.zhipin.com/job_detail/3247a10c5ecd25801XF43dS1E1A%7E.html?ka=search_list_243
测试工程师,南京融翼,10k-12k,https://www.zhipin.com/job_detail/50d3a47ddc2c80691XB42di1FlE%7E.html?ka=search_list_244
软件测试工程师,口袋理财,8k-15k,https://www.zhipin.com/job_detail/c78b8aebb6d462df1Xd939m1FlI%7E.html?ka=search_list_245
测试工程师（功能测试）,成长保,9k-12k,https://www.zhipin.com/job_detail/d7279eecebe395ef1XB739q9Elo%7E.html?ka=search_list_246
测试工程师,乂学教育,8k-14k,https://www.zhipin.com/job_detail/3f41098154be70bd1XB4392_FVs%7E.html?ka=search_list_247
测试工程师,爱回收,10k-20k,https://www.zhipin.com/job_detail/7fe09e386ed128511XB6296_EFM%7E.html?ka=search_list_248
高级测试工程师,怪兽充电,20k-28k,https://www.zhipin.com/job_detail/ea15b89bdfd87d441XB62dm_Flc%7E.html?ka=search_list_249
高级软件测试工程师,圆通速递,12k-24k,https://www.zhipin.com/job_detail/80e4b7c7e13062521XF42Nu8EFo%7E.html?ka=search_list_250
开发测试工程师,小站教育,18k-33k,https://www.zhipin.com/job_detail/fd5f6bd4d5840f6a1Xd409m0EVY%7E.html?ka=search_list_251
测试工程师,云族佳,10k-15k,https://www.zhipin.com/job_detail/9334ed8156fa882a1Xd939u0EVI%7E.html?ka=search_list_252
测试工程师（初级）,东普科技,5k-9k,https://www.zhipin.com/job_detail/54ad5c78129df8c21XF72dS5EFY%7E.html?ka=search_list_253
高级测试工程师,小i机器人,6k-12k,https://www.zhipin.com/job_detail/8e59c8c4041e63e11nJ_3tS0ElI%7E.html?ka=search_list_254
测试工程师,安迎利,20k-30k,https://www.zhipin.com/job_detail/f543deedeb5f99a41XRy2NW6FFc%7E.html?ka=search_list_255
金融银行测试工程师,捷科智诚,8k-16k,https://www.zhipin.com/job_detail/993a12272de45ee31XF609W6GVo%7E.html?ka=search_list_256
测试工程师,蒂森电梯,10k-15k,https://www.zhipin.com/job_detail/3d586e9c0c4cd2fb1XF43t-8GFQ%7E.html?ka=search_list_257
测试工程师,昂立教育,10k-14k,https://www.zhipin.com/job_detail/d8ef317a5d9ed6351nx_2d-0EFs%7E.html?ka=search_list_258
测试工程师,鹏吉创孵空间,10k-11k,https://www.zhipin.com/job_detail/ca993c768c9578e01nx63N6-F1c%7E.html?ka=search_list_259
软件测试工程师,成长保,8k-15k,https://www.zhipin.com/job_detail/f8b25ac8e62a01651n170tu-FFU%7E.html?ka=search_list_260
高级测试工程师,神州数码,12k-18k,https://www.zhipin.com/job_detail/0fc7606e256497a41XV_09q1EFI%7E.html?ka=search_list_261
测试工程师,博彦科技,7k-8k,https://www.zhipin.com/job_detail/f4e648e5d1412bd21XF62t65ElQ%7E.html?ka=search_list_262
测试工程师,壹米滴答,10k-15k,https://www.zhipin.com/job_detail/d38dcae5be922f621Xd839W0EFQ%7E.html?ka=search_list_263
中级硬件测试工程师-英语口语好,大陆汽车,7k-13k,https://www.zhipin.com/job_detail/d68caafe2eb004751XF709S-FVE%7E.html?ka=search_list_264
中级测试工程师,天天拍车,10k-13k,https://www.zhipin.com/job_detail/e9f46e09bb1458ea1XB43dW8FVU%7E.html?ka=search_list_265
算法策略测试工程师,运满满,20k-40k,https://www.zhipin.com/job_detail/282f4e7720732a231XZ609W8ElA%7E.html?ka=search_list_266
测试工程师,我图网,8k-12k,https://www.zhipin.com/job_detail/cade6a96328402121XF62tu9EFI%7E.html?ka=search_list_267
中级测试工程师,恒生聚源,8k-12k,https://www.zhipin.com/job_detail/a7fe4c677a6096da1XRy3NS_FlE%7E.html?ka=search_list_268
无线连接测试工程师,中科创达,7k-10k,https://www.zhipin.com/job_detail/f55f3d680ea770521Xd629i6EFs%7E.html?ka=search_list_269
测试工程师,本来生活网,12k-16k,https://www.zhipin.com/job_detail/4a6154e97378b8521Xd-2dq8GVs%7E.html?ka=search_list_270
测试工程师,欧菲车联,6k-10k,https://www.zhipin.com/job_detail/a5ab8b89fa153d161XZ6096_FFo%7E.html?ka=search_list_271
测试工程师,南京融翼,8k-12k,https://www.zhipin.com/job_detail/82bb2c74c7abd0311XF43tS5GVM%7E.html?ka=search_list_272
软件测试工程师,盘古运营,12k-17k,https://www.zhipin.com/job_detail/6a010f4d0216de4f1XRz09y5ElQ%7E.html?ka=search_list_273
测试工程师,口袋理财,9k-14k,https://www.zhipin.com/job_detail/962f34e22c36de981XV_2dy6EVE%7E.html?ka=search_list_274
测试工程师,雁联技术,8k-15k,https://www.zhipin.com/job_detail/2bd746490da8127b1XF729-7FlU%7E.html?ka=search_list_275
测试工程师,平安付,12k-20k,https://www.zhipin.com/job_detail/c3bf2260b68a145a1XB82d61ElU%7E.html?ka=search_list_276
测试工程师,今日头条,17k-25k,https://www.zhipin.com/job_detail/6754a008fc907a231Xd43NS4E1M%7E.html?ka=search_list_277
测试工程师/高级测试工程师/测试专家,支付宝,20k-40k,https://www.zhipin.com/job_detail/0d939768249713d21XB539-_FVE%7E.html?ka=search_list_278
测试工程师,上海海典软件,6k-10k,https://www.zhipin.com/job_detail/a3ae6aa66a8bfd141XF439S-FVY%7E.html?ka=search_list_279
测试工程师,凯京集团,10k-20k,https://www.zhipin.com/job_detail/354a3a62c33e15361n1629q6FFA%7E.html?ka=search_list_280
测试工程师,金证股份,8k-12k,https://www.zhipin.com/job_detail/368dd1ff891855381XVz3927GVs%7E.html?ka=search_list_281
软件测试工程师,布雷克索信息科技,10k-15k,https://www.zhipin.com/job_detail/9d591b2958ea53451nF429i_Flc%7E.html?ka=search_list_282
测试工程师,上海具志,13k-20k,https://www.zhipin.com/job_detail/5af3d5215df8c56b1n182ti7FFs%7E.html?ka=search_list_283
软件测试工程师,甦翔投资,15k-16k,https://www.zhipin.com/job_detail/d2ddcc3d06bba9d11nJ90t-5E1I%7E.html?ka=search_list_284
测试工程师,艾艺,6k-12k,https://www.zhipin.com/job_detail/42677b88e7be35cd1XR63Nu1EFc%7E.html?ka=search_list_285
测试工程师,勋飞,4k-6k,https://www.zhipin.com/job_detail/eeb84a2a00d8f69f1n192Nq7E1A%7E.html?ka=search_list_286
测试工程师,久懿,4k-8k,https://www.zhipin.com/job_detail/78c9d9f19c50136b1XV-3961GVQ%7E.html?ka=search_list_287
测试工程师,神州数码通用软件,12k-16k,https://www.zhipin.com/job_detail/68e9f393eb3e663b1XR-3Nu8ElI%7E.html?ka=search_list_288
产品测试工程师,江苏中正检测股份,7k-10k,https://www.zhipin.com/job_detail/858b83d71bc4f15a1nNz29m5Els%7E.html?ka=search_list_289
硬件测试工程师,精吉通讯技术,4k-6k,https://www.zhipin.com/job_detail/6a3cb8ca0ea281ea1XR53Nm_Fls%7E.html?ka=search_list_290
高级测试工程师,天天拍车,13k-15k,https://www.zhipin.com/job_detail/0d478dddf4f0cb941XB43dW_FlM%7E.html?ka=search_list_291
资深测试工程师,智慧芽,15k-30k,https://www.zhipin.com/job_detail/f1200a7671a026751XBz0929EVc%7E.html?ka=search_list_292
中级测试工程师,AUTOBEST,9k-18k,https://www.zhipin.com/job_detail/5e454880a3b0db971XV83dS6FFo%7E.html?ka=search_list_293
高级软件测试工程师,甦翔投资,15k-20k,https://www.zhipin.com/job_detail/f45e4f2df404a0271XZ92tW5F1o%7E.html?ka=search_list_294
测试工程师,用友汽车信息科技,6k-8k,https://www.zhipin.com/job_detail/b86c9b05d950763a1XB-2tW6E1c%7E.html?ka=search_list_295
无机测试工程师,上海英格尔,5k-10k,https://www.zhipin.com/job_detail/a8a3e24fb89442861Xd92dq4Fls%7E.html?ka=search_list_296
测试工程师实习生（2019年毕业）,小佩网络,4k-6k,https://www.zhipin.com/job_detail/8707e7c3bc8c9b6a1Xd409y4E1A%7E.html?ka=search_list_297
测试工程师,中安科技,9k-10k,https://www.zhipin.com/job_detail/f104815da23549b61n1839u0FlE%7E.html?ka=search_list_298
QA测试工程师,亿达信息,12k-14k,https://www.zhipin.com/job_detail/69c304e6be5eca031XVz2920E1Y%7E.html?ka=search_list_299
初级软件测试工程师,风云科技,6k-9k,https://www.zhipin.com/job_detail/c2bb3ebc7d655c701nx50t68Flc%7E.html?ka=search_list_300
